Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
485,"Three staffers told The Daily Beast that Trump called Oscar-winning actress and deaf ""Apprentice"" contestant Marlee Matlin ""retarded"" https://t.co/ENpxX48eJ9",2018-12-29 01:29:06+00:00,1.08E+18,321,966,976
486,"""Apprentice"" producer: We ""struggled to make Trump seem coherent"" https://t.co/Ded0xW8QPj https://t.co/39sxhhuMaE",2018-12-29 01:25:05+00:00,1.08E+18,185,629,1477
487,Did the Trump people bring campaign hats and signs  on AF1?,2018-12-29 01:15:17+00:00,1.08E+18,405,749,3533
488,"Trump Derangement Syndrome in the wild. Vape shop employee in epic anti Trump meltdown
-----
(Source: https://t.co/gnV5kKcAw4) https://t.co/zlko5cCSRn",2018-12-29 01:13:08+00:00,1.08E+18,1680,2156,4019
489,Mocking Trump may be hitting his weakest point. He has no sense of humor. https://t.co/pghYdlsq9L,2018-12-29 01:01:12+00:00,1.08E+18,119,570,1842
490,"Blame Pres Obama.
Blame Hillary Clinton.
Blame the MSM.
Blame Democrats.
Tweet.
Mueller report released.
Indictments galore.
Trump resigns.
Pence resigns.
Nancy Pelosi doesn't pardon either asshole.
We have our country back.

#2019trumppredictions",2018-12-29 00:55:12+00:00,1.08E+18,82,324,1170
491,"Trump supporters be like...

He didn't say that. And if he did, he didn't mean that. And if he did, you just didn't understand it. And if you did it's no big deal. And if it is. Others have said worse.",2018-12-29 00:53:46+00:00,1.08E+18,254,14733,46181
492,What do you think is in Trump’s browser history? I bet it’s disturbing.,2018-12-29 00:52:50+00:00,1.08E+18,823,514,3373
493,"I used to make the case that Trump should be primaried from w/in the party in 2020. I believed it could protect, even save, the party &amp; notions of modern conservatism.

No longer. The hard reality is Trump has destroyed Republicanism, as a brand, a cause, and an ideology.",2018-12-29 00:49:06+00:00,1.08E+18,373,846,3063
494,"Senators Hirono, Booker, and Harris should all be removed from the Judiciary Committee for violating the Constitution - all 3 attacked a Trump nominee for being Catholic

Article 6 prohibits the government from considering religion when deciding a person’s fitness for office

RT!",2018-12-29 00:48:50+00:00,1.08E+18,1651,13867,27673
495,"Trump has arrived at the VP’s residence at the Naval Observatory for dinner with Pence, Mulvaney and Kushner",2018-12-29 00:37:06+00:00,1.08E+18,698,316,734
496,"When Trump says he wants to build a wall, what he’s really saying is he’s a white supremacist. He knows he will never build the wall. And even if he started to build it right now, it wouldn’t be finished until after he left office. The wall is a racist dog whistle. Period.",2018-12-29 00:33:08+00:00,1.08E+18,283,2627,7982
497,"Adderall is meth

👇

Trump snorts adderall

👇

Trump is a meth head",2018-12-29 00:29:17+00:00,1.08E+18,432,1432,5128
498,"Dear fellow liberals,I’m seeing things like A.Jolie running for office and a lot of comments that at least She’s more qualified than tRump. If that is the bar in which u plan to judge our parties nominee’s then we are FUCKED! We need New blood, YES! But we need EXPERIENCE TOO!",2018-12-29 00:27:54+00:00,1.08E+18,333,455,3012
499,"It seems Trump is willing to back off his $5 billion demand after all.

Pence offered Schumer a compromise last weekend, lowering the ask to $2.5 billion, sources told NBC News. It wasn't accepted.
https://t.co/triKPti2oC",2018-12-29 00:25:44+00:00,1.08E+18,355,731,1905
500,#LDTPoll: Do you believe President Trump is Standing Tall for All Americans by threatening to close the U.S.-Mexico border if RINOs and Radical Dimms won’t fund The Wall?,2018-12-29 00:22:50+00:00,1.08E+18,341,1658,1889
501,Dem senator on negotiations: “There are discussions happening among Senators.   But the bottom line is that Trump has reneged on two deals this year—one in February and one in December.   The ball is in his court and if he wants to negotiate he has to put an offer on the table...,2018-12-29 00:14:39+00:00,1.08E+18,155,436,1485
502,"EVERY. AMERICAN. MUST. READ. THIS.

1. Chemical company DowDuPont donated $1,000,000 to Trump's inauguration.

2. Trump's administration re-allowed the use of DuPont's pesticide, chlorpyrifos.

3. Chlorpyrifos is from the same family as *sarin nerve gas*

https://t.co/AyPCSThr35",2018-12-29 00:01:47+00:00,1.08E+18,523,9620,8744
503,"How many times do we have to tell him?
We - the American people— do not want to pay for his wall.
He said Mexico would pay for it. 
Now he can put up or shut up.

Trump threatens to close 'Southern Border entirely' if Dems don't fund wall https://t.co/VBY3Ki8wUH",2018-12-28 23:59:22+00:00,1.08E+18,411,1546,4985
504,For a fraction of the money Trump wants to spend on a wall we could reduce the flow of migrants coming to our border by supporting these countries. So of course Trump is doing the opposite.,2018-12-28 23:54:10+00:00,1.08E+18,538,2138,9430
505,"Come now, anti-Trump isn't a bias.  It's a rational fact based reality for people who have brains and use them.  The Trump crowd are working full-time to dumb the public down.  It's very destructive to teach stupidity to as a viable way of thinking.. 
 https://t.co/BL0ZUvPlKy",2018-12-28 23:50:29+00:00,1.08E+18,570,1891,4511
506,"Privately, Democratic sources say they think desperation is fueling Trump's latest threat to completely shut down the border.

They're taking it as a sign that they're winning the messaging war. https://t.co/wNJX3CiQOC",2018-12-28 23:30:11+00:00,1.08E+18,78,525,1900
507,"I don't believe it has been stressed enough.

Trump is a shitty negotiator.",2018-12-28 23:05:36+00:00,1.08E+18,151,405,2577
508,@LindseyGrahamSC Oh my god. You voted for a bill last week with no funding... Donald Trump said he’d be proud to shut the Government down and now he says it’s the Dems... ARE YOU ALL CRAZY? OR ARE YOU JUST TRYING TO MAKE US CRAZY? Wait. YOU took the nude selfie!,2018-12-28 22:48:46+00:00,1.08E+18,80,332,2199
509,"NEW: Gowdy and Goodlatte have sent a letter to AG Whitaker, IG Horowtiz and McConnell summarizing their investigation into FBI/DOJ and concerns about the handling of the Clinton and Trump/Russia probes. Full letter is here https://t.co/apLmXxNwMt",2018-12-28 22:42:57+00:00,1.08E+18,527,1109,1751
510,"#UNFIT-a new film where leading mental health pros go on camera for the first time about Trump’s behavior, disorders, instability.  Important film to change public narrative. Let's support this . Click below and watch the trailer: https://t.co/iEcAI9b66j",2018-12-28 22:41:15+00:00,1.08E+18,128,2276,3318
511,"If 2018 was the “Year of the Woman,” I predict 2019 will be the “Year of the Schadenfreude” as we watch Trump regime members and allies who chanted lock her up, one by one be indicted and marched off to prison.  

Trump is going to hate 2019 🍿🍾",2018-12-28 22:39:08+00:00,1.08E+18,213,1206,6279
512,"Senate Democrats are not in fact ready to strike a deal with Pres. Trump to fund his ""vanity wall,"" Democratic Sen. @maziehirono tells Jim @acosta https://t.co/XFd04p8MZu https://t.co/eI4SLP8QJ2",2018-12-28 22:33:51+00:00,1.08E+18,298,290,1228
513,"Keep in kind that Trump’s wall is not about border security. It’s about a monument to feed a bottomless ego.  

The idea we’d have to see any monuments to Trump lasting one minute beyond his removal from office  is terrible to imagine.",2018-12-28 22:17:57+00:00,1.08E+18,85,503,1743
514,"Beto making a visual, visceral case against Trump's wall (that Mexico is not paying for). The eminent domain point seems particularly salient, given that much of the privately owned land that would have to be used/seized for Trump's wall is in Texas.",2018-12-28 22:08:19+00:00,1.08E+18,409,7262,17714
515,Trump underestimating Nancy Pelosi is delicious.,2018-12-28 22:07:15+00:00,1.08E+18,201,966,3959
516,"One of the things that angers me the most about Trump is he sucks up all America's oxygen, to the point there's far less room to discuss anything but his inane BS. We could be having conversations about something like this instead of a 14th c. border wall: https://t.co/RlptZpy0XM",2018-12-28 22:01:12+00:00,1.08E+18,83,332,1444
517,"BREAKING: Trump on vacation in Hawaii at $899-5k/night resort during shutdown, instead of working! Media will go WILD! 

Oh, actually it’s Pelosi at the luxe hotel in Hawaii while President Trump IS WORKING for the people! Media silent 🤷‍♀️",2018-12-28 21:50:15+00:00,1.08E+18,1512,14130,46594
518,"Mercury emissions can cause: 
--Neurological disorders
--Heart and lung problems
--Weakened immune systems

Once again, the Trump administration has sold out the health and safety of the American people for fossil fuel profits.",2018-12-28 21:46:23+00:00,1.08E+18,142,2268,3100
519,"Donald Trump in 2013: The President should be ""fired"" for a government shutdown.

Donald Trump now: Don't blame me! https://t.co/RTAWgYiN3i",2018-12-28 21:36:16+00:00,1.08E+18,131,1537,3601
520,"There has been sadness in 2018. Let’s not forget those who blocked me...

Scott Baio
Curly hair gun girl
Miracle Whip
Mike Huckabee
Jacob Wohl
MAGAGAL6688765
FUCKURFEELINGA754466
Geraldo Rivera
SUCKMYCOCK65467264
Eric Trump
Lou Dobbs",2018-12-28 21:30:04+00:00,1.08E+18,1097,673,11529
521,"WILL TRUMP RESIGN IF HE’S IMPEACHED OR INDICTED? AMID MUELLER PROBE, SOME SEE ECHOES OF NIXON...

👉 EITHER WAY!
JUST GET HIM THE F**K OUTTA THERE!!!
#TrumpResign 
#TrumpShutdown
#ImpeachTrump

https://t.co/wgHWwgUZVj",2018-12-28 21:21:52+00:00,1.08E+18,154,354,837
522,Trump is “fuming” because he had to cancel his New Year’s Eve plans to be in Florida. Someone hand him some Diet Coke in his ba ba.,2018-12-28 21:21:52+00:00,1.08E+18,335,746,3420
523,"The Trump Administration just offered up bizarre and insulting advice for furloughed federal workers, proposing that they beg their landlords to exchange manual labor instead of rent while they go without pay during the GOP’s Trump shutdown.
#TrumpShutdown https://t.co/9KrKjyr0WI",2018-12-28 21:20:06+00:00,1.08E+18,769,1816,2432
524,"Oh look, Nina Turner's on CNN telling Democrats not to spend too much time investigating Trump",2018-12-28 21:20:00+00:00,1.08E+18,239,341,1367
525,"Did you know:

Melania Trump is the 1st First Lady to visit troops in a combat zone since 1969. 

Can we all give our FLOTUS a big AMEN? 🙌🏾",2018-12-28 21:14:36+00:00,1.08E+18,281,1070,3274
526,"Today Trump and EPA chief Andrew Wheeler signed off on a new rule which would make it easier for coal plants “to release into the atmosphere more mercury and other pollutants linked to developmental disorders and respiratory illnesses.”

This is awful news, but it gets worse. 1/",2018-12-28 21:01:08+00:00,1.08E+18,158,2058,2021
527,Majority in poll want Trump impeached or censured https://t.co/dHa0jd3uuV,2018-12-28 20:52:36+00:00,1.08E+18,226,1184,2768
528,"If a family member was packing on weight in their 70’s, you’d be very concerned about their health and the consequences for their lifespan.

Trump is packing on weight. He doesn’t sleep. He snorts adderall. His stress is at an 11.

Why isn’t his poor health a bigger story?",2018-12-28 20:39:23+00:00,1.08E+18,1480,1120,4292
529,"The Secret Service has written over $100 million worth of checks to Trump’s corporation for lodging, food, and things like “tents” for this weekend’s soirée for New Years. 

Your tax dollars ▶️ Trump’s pocket. 

#Grifting101 #Profiteering #TheFiscalHawksAreLettingItHappen",2018-12-28 20:38:32+00:00,1.08E+18,537,6498,7587
530,"The government shutdown could block federal aid to farmers hit by Trump's trade war, AP reports.

If it goes on long enough, the shutdown could also affect USDA-run programs including food stamps, WIC, and even school lunch programs.
https://t.co/KGIOFYS8Df",2018-12-28 20:35:04+00:00,1.08E+18,149,1344,1477
531,Government shutdown could block federal aid to farmers hit by Trump’s trade war with China. https://t.co/NtimdLiNSW,2018-12-28 20:23:03+00:00,1.08E+18,458,1123,1512
532,"Apparently Trump’s use of the term “witch hunt” offends witches. @CNN 

But the term actually refers to the Salem Witch Trials and the innocence of witches (or whoever is being sought out, etc). So when Trump says that there’s a “witch hunt” going on, he’s saying it’s very bad! https://t.co/3KPtptEh1Q",2018-12-28 20:22:09+00:00,1.08E+18,559,660,2695
533,Behind Trump's cruelty the private prison industry is making a fortune from his hatefulness and bigotry.,2018-12-28 20:20:52+00:00,1.08E+18,223,2979,3923
534,"Many journalists don't understand the role they play in keeping politicians honest—which their audience *says* they want. When Trump told us on live TV that the shutdown was his, it became his—it could be reported as the ""Trump shutdown."" The media now acts like it's a coin flip.",2018-12-28 20:14:06+00:00,1.08E+18,241,3118,8199
535,"Trump officially ranked worst president of all time. According to the “Presidential Greatness Survey” published Monday by the American Political Science Association, Trump is ranked the lowest out of all US presidents in history. https://t.co/QKcYUTB2sp",2018-12-28 20:12:04+00:00,1.08E+18,1457,6618,14121
536,Trump was right about running the government like one of his businesses - the employees don’t get paid.,2018-12-28 20:10:10+00:00,1.08E+18,689,10567,56033
537,"Fact: Donald Trump is a pathological liar. He knows he’s committed crimes. He knows he &amp; his family are cooked. He knows his cult will follow him anywhere. He needs them to keep drinking the Kool-Aid. So he lies to them about walls,caravans,whatever. Won’t work. #TrumpResign",2018-12-28 20:08:54+00:00,1.08E+18,1403,9547,37903
538,Jim Carrey called all Trump supporters “loyal zombies”... Who else isn’t even offended because this guy has clearly lost his marbles?,2018-12-28 19:55:17+00:00,1.08E+18,855,690,2381
539,".@sallykohn: Only ""Trump could find a way to blame a situation entirely of his creation, where his party under his leadership has control of the White House, the House and the Senate and still find a way to blame it on a woman. Nancy Pelosi is exactly right to stay out of this"" https://t.co/FxdEFMWnUD",2018-12-28 19:35:23+00:00,1.08E+18,264,318,1127
540,Trump Administration Suggests Furloughed Workers Barter with Landlords to Pay Their Rent https://t.co/PZENiPeAvo,2018-12-28 19:32:36+00:00,1.08E+18,696,736,949
541,"I do not agree with @SenSanders that he will only run if he thinks he is the best candidate to beat Trump (although he is).

I think that he should run to stake out a different direction for this country. A humanistic vision that gives us genuine hope with promise.

#Bernie2020 https://t.co/yLTBzbYNXB",2018-12-28 19:27:20+00:00,1.08E+18,67,343,1085
542,I don’t get this argument at all. Trump is only unifying Ds w/ his shutdown strategy. The best way to have messed up Pelosi’s return was to have not lost 40 seats.,2018-12-28 19:20:25+00:00,1.08E+18,68,229,1214
543,"Why Barr should not be confirmed: an excellent analysis by @JoyceWhiteVance ,
Trump’s pick for attorney general will damage Americans’ faith in the justice system. https://t.co/WhcfWtObTP via @slate",2018-12-28 19:13:32+00:00,1.08E+18,100,2008,4172
544,"Trump and the Republican Congress shut down the government. If you think us Democrats are to blame for it, I feel sorry for you. Because this is exactly what cults do. They brainwash you in to believing a fake reality. Get you to give money to causes that are fraudulent. Wake up.",2018-12-28 19:12:50+00:00,1.08E+18,104,1766,4596
545,"Just your average, outgoing three-term congressman, cutting a pointed 50-second video that takes it to Trump on what will be perhaps the most potent issue in 2020.",2018-12-28 19:08:05+00:00,1.08E+18,167,2080,6354
546,"We are going to bring the New Year party to your door, Donnie! 
Let’s celebrate at #KremlinAnnex! ✌🏼🇺🇸

Trump to cancel New Year's plans, stay in DC as government shutdown drags on https://t.co/JgEEMbO2nB",2018-12-28 19:07:46+00:00,1.08E+18,71,334,857
547,"I just talked with relative serving in Iraq and she told me ""I now have a MAGA hat"". I asked where she got it and she said, ""Trump's people gave them out."" I asked her what she was going to do with it and she said ""trade it for some smokes."" So - there you go. Trump brought them!",2018-12-28 19:06:40+00:00,1.08E+18,323,4153,7565
548,Nancy Pelosi stays in $10K per night accommodations in Hawaii during government shutdown while Trump stays at WH working and visits troops in Iraq. MSM attacks Trump as bad guy... Who else sees the hypocrisy in this?,2018-12-28 19:00:23+00:00,1.08E+18,298,1889,3042
549,"Trump's best words of 2018 🤣🤣🤣

Enjoy 😂

Volume up 🔊🔊🔊

https://t.co/r9tT2iB8fg",2018-12-28 18:47:12+00:00,1.08E+18,129,554,880
550,"Update from the White House on President Trump's activities today, per @PressSec: 

""He has been in office past several hours and making calls all morning as well.""",2018-12-28 18:41:31+00:00,1.08E+18,678,179,758
551,"Kathy Griffin TELLS Trump to ‘Shut The F*** Up,’ and ‘Prepare for Prison’... 😂😂

https://t.co/ZrqUT5FYqG",2018-12-28 18:40:45+00:00,1.08E+18,2222,494,887
552,"The more he sees he is playing a losing hand, the more Trump ups the ante. You can feel his desperation about the corner he has pushed himself into around the wall. Losing makes him even more crazy than usual.",2018-12-28 18:35:05+00:00,1.08E+18,201,1552,5724
553,"We’ll never help improve living conditions in those countries if we further isolate them, a fact that Trump refuses to acknowledge. Even members of his own administration say economic development in Central America is key to solving this crisis, but still he refuses to listen.",2018-12-28 18:26:27+00:00,1.08E+18,891,684,2813
554,"The only person who doesn’t understand why people are leaving El Salvador, Guatemala and Honduras is Pres Trump. The violence &amp; poverty in those countries are forcing families to flee for their lives. A humanitarian crisis deserves a humanitarian response, not a heartless attack.",2018-12-28 18:26:27+00:00,1.08E+18,742,1465,4847
555,"President Trump this morning once again attacked Mexico &amp; Central America, raising the specter of another so-called caravan to stoke fears of his political base and justify his ill-conceived border wall. His actions are irresponsible &amp; threaten to further destabilize the region.",2018-12-28 18:26:27+00:00,1.08E+18,1942,5492,17301
556,"Trump lied to America when he said Mexico would pay for his border wall, and he lied to his base when he said the Republican Congress would get it done the past two years. So now he shuts down the government because Democrats won’t bail him out from the consequences of his lies. https://t.co/LuZdZvhd3N",2018-12-28 18:25:03+00:00,1.08E+18,204,2482,7084
557,Opinion: The best way to force Trump’s hand? Ignore him. https://t.co/PYDfdlqRDk,2018-12-28 18:14:47+00:00,1.08E+18,267,493,1748
558,"Jim Carrey just slammed all Trump supporters, called them ‘loyal zombies’ waiting for his wall.

The STD's have sadly gone to his brain.

Who else doesn’t give a damn what Jim Carrey has to say about us? 🙋🏽‍♂️",2018-12-28 18:14:02+00:00,1.08E+18,1034,1201,4454
559,"Trump threatens to close the Southern Border entirely if Dems won’t fund his wall

I blame no one but all the Republicans who played dumb all this time. They stood by Trump because of vested interests. You are complicit in this mess our country is in today
https://t.co/H4NuwkYvZj",2018-12-28 18:12:58+00:00,1.08E+18,391,1752,3755
560,"I’ve got a new piece on Slate, discussing what’s at stake with Trump’s selection of a new attorney general. Hope you’ll take a look &amp; share if you find it helpful.  https://t.co/h5kVYtvHdY",2018-12-28 18:10:55+00:00,1.08E+18,287,3821,7144
561,"BREAKING: President Donald Trump Reduced His Wall Funding Demands from $5 billion to $2.5 billion According to a report from Fox News.

Looks like Trump is caving on Funding for His wall Before The House becomes Democratic Majority in 6 days",2018-12-28 18:04:19+00:00,1.08E+18,867,1664,4323
562,"Standing Tall for All Americans:  President Trump threatens to close border, terminate trade deals, cut aid unless wall is funded

https://t.co/8lYQVhzS0v #MAGA ⁦@realDonaldTrump⁩ #AmericaFirst #Dobbs",2018-12-28 18:02:13+00:00,1.08E+18,853,1655,6167
563,Trump should say he will issue an executive order disabling all wired money going back to Mexico until the Dems come to the table 🤷🏼‍♀️,2018-12-28 17:59:10+00:00,1.08E+18,266,1105,3059
564,"Did you know:

Melania Trump is the 1st First Lady to visit troops in an active combat zone since 1969",2018-12-28 17:50:11+00:00,1.08E+18,1784,7022,29537
565,"Media pushed FAKE news that Trump handed out MAGA hats. When proven a lie, came up with FAKE politicization of military story. Troops loved seeing him and the media just can't accept it. Watch the video. https://t.co/bLy4vrqOqP",2018-12-28 17:47:50+00:00,1.08E+18,190,462,1974
566,Trump doesn’t need a wall the American people do. It’s not Trumps wall. It’s our wall.,2018-12-28 17:42:11+00:00,1.08E+18,257,2140,8761
567,President Trump has taken hundreds of thousands of federal employees' pay hostage in a last ditch effort to fulfill a campaign promise. Building a wall from sea to shining sea won't make us safer or stop drugs from coming into our country.,2018-12-28 17:35:41+00:00,1.08E+18,692,1772,5231
568,"Though Trump’s decision to shut down the government may keep him in Washington for the holidays, it won’t keep taxpayers from footing a heavy portion of the bill for Mar-a-Lago’s New Year’s Eve party. https://t.co/x07DhpKPqY",2018-12-28 17:30:10+00:00,1.08E+18,85,1096,1037
569,"Trump has yet to sign a military pay raise as big as Obama’s who signed 3% increases over 3 years of his presidency.

Here he is lying to our troops. Colin Powell was right when he said he is “a national disgrace and an international pariah.”

#TrumpResign
https://t.co/GKAUn3aPGm",2018-12-28 17:29:02+00:00,1.08E+18,208,2025,3500
570,"Congress shouldn’t demand that hard-working Americans pay for Trump’s foolish border wall. This #TrumpShutdown is absolutely unnecessary and hurting so many families.  
https://t.co/r8taYVSdri",2018-12-28 17:28:30+00:00,1.08E+18,217,550,1536
571,Poll: Most voters say Trump should be either impeached or censured https://t.co/PQ9yEXly91 https://t.co/WHaWx86R3M,2018-12-28 17:28:04+00:00,1.08E+18,242,488,1634
572,"I hope Trump can sneak away for some golf this weekend. he deserves a break after a hard week spent selling MAGA hats to soldiers, whining about not building his racist steel spike bullshit, and shuffling about the White House in his ratty bathrobe accomplishing exactly jack shit",2018-12-28 17:25:51+00:00,1.08E+18,143,858,4487
573,Our service members love Trump! Get over it! https://t.co/bgB37NSV7p,2018-12-28 17:24:00+00:00,1.08E+18,854,1022,5672
574,"Possible nude selfie obtained by Robert Mueller...

- Donald Trump
- Eric Trump
- Lindsey Graham
- Scarecrow with Swastikas as hands
- Scott Baio
- Ted Nugent
- A bag of shit wearing a MAGA hat
- Sean Hannity
- Charlie Kirk (without diaper)
- Mike Pence",2018-12-28 17:20:40+00:00,1.08E+18,623,511,2901
575,"As long as we’re all doing that end of the year thing, Trump saying he was willing to speak with Mueller under oath, gets my vote for his biggest, clearly proven, lie of the year. https://t.co/QKDRtazHAH",2018-12-28 17:19:16+00:00,1.08E+18,189,1441,5040
576,"Gerry Connolly on CNN says budget negotiations are complicated by members of Congress not knowing who's making the decisions in the Executive Branch: ""It's not the Vice President, it's not the Chief of Staff, it's not the OMB Director, and apparently it's not even Trump.""",2018-12-28 16:50:34+00:00,1.08E+18,158,687,1656
577,House Democrats are scooping up staff and lawyers to power Trump investigations https://t.co/GAjdBuj9mn,2018-12-28 16:42:44+00:00,1.08E+18,238,200,842
578,"Trump's party has the White House, the Senate and the House and when he can't accomplish anything, it's the Democrats fault?

Trump's the guy that strikes out at a bar, then claims it's because all the women there were lesbians.",2018-12-28 16:41:06+00:00,1.08E+18,269,3269,11527
579,WOW------ Trump Cancels Florida Trip For Shutdown - Nancy Pelosi Vacations in Hawaii @CristinaLaila1 https://t.co/OMuJyLxEWE via @gatewaypundit,2018-12-28 16:26:18+00:00,1.08E+18,160,776,854
580,"Trump digs in... THREATENS to CLOSE southern border ‘Entirely,’ cut aid unless WALL is funded...

https://t.co/GlqmbyRnyh",2018-12-28 16:15:09+00:00,1.08E+18,391,751,1924
581,"Trump stood in front of actual troops uniform and claimed: ""You haven't had a raise in 10 years. And I just got you a 10% raise.""

Facts: Military pay has increased every year for 30 years including a 2.4% raise in 2018. Trump just approved a 2.6% raise in 2019. 

More lies.",2018-12-28 16:04:53+00:00,1.08E+18,76,848,1806
582,"NEW: Trump Admin sends letter to Federal workers suggesting “trading painting, carpentry work in exchange for partial rent payments” while they cannot afford to pay their rent during the government shutdown.

The shutdown that Trump suggests Federal workers want.",2018-12-28 16:01:22+00:00,1.08E+18,350,1815,3132
583,Do you think trump will be forced to resign before 2020 what’s your thought?,2018-12-28 16:01:22+00:00,1.08E+18,1405,311,2369
584,He really has gone full Trump. https://t.co/z8mUdGVrOF,2018-12-28 16:00:42+00:00,1.08E+18,589,546,2125
585,"Also, if Dems won't finance the wall, Trump will hold his breath until he turns blue. That will really own the libs https://t.co/663wRkfdut",2018-12-28 16:00:37+00:00,1.08E+18,156,484,2135
586,"“[President Trump] is someone who is continually praising their efforts, continually bringing military personnel to the White House, visiting them across the country.” -@kayleighmcenany https://t.co/N18uQsL22l",2018-12-28 16:00:14+00:00,1.08E+18,568,536,2186
587,"please, please, please, please
don't let it be a nude selfie of Trump",2018-12-28 15:56:25+00:00,1.08E+18,230,145,1433
588,"Evangelical right-wingers made a Faustian bargain with Trump and, thereby, ceased to be credible watchdogs for the family, public virtue, clean government and humane policy choices.
 https://t.co/GmPyekAoCj",2018-12-28 15:55:40+00:00,1.08E+18,86,257,832
589,"Gohmert: If Trump Doesn’t Get Funding, He Should Keep Gov’t Shutdown ‘Until Hell Freezes Over’ https://t.co/jcju6Slns6 via @BreitbartNews",2018-12-28 15:53:59+00:00,1.08E+18,1138,3628,11890
590,"#Russia's state TV:
Panelist points out that the leading countries of the world are now headed by the politicians with nationalist leanings, mentions Trump.
With sarcastic satisfaction, state TV host Evgeny Popov adds: 
""Putin installed them. It's all thanks to our interference."" https://t.co/kkE19HiXev",2018-12-28 15:52:54+00:00,1.08E+18,205,3239,3182
591,"The death of two young kids at the border was preventable and predictable.

Deterrence ➡️ dangerous crossings ➡️ death.

This isn't new.

""Prevention through deterrence"" was an official Border Patrol policy started under Bill Clinton.

Trump took it further by targeting families. https://t.co/vfyEZZi3kt",2018-12-28 15:47:20+00:00,1.08E+18,121,647,1556
592,Alan Dershowitz complains anti-Trump bias is keeping him off CNN: ‘It’s a tragedy’ https://t.co/df5bPrNa5P,2018-12-28 15:46:25+00:00,1.08E+18,1456,272,1228
593,Alan Dershowitz complains anti-Trump bias is keeping him off CNN: 'It's a tragedy' https://t.co/V5qPSCR8FW,2018-12-28 15:43:00+00:00,1.08E+18,1791,513,1887
594,"Trump held 44 campaign rallies, went golfing 67 times, tweeted 32% more, created only 1,100 coal mining jobs and visited one war zone in 2018. Trump is, by far, the laziest and worst president in the history of our country. Biggest traitor and most illegitimate president ever.",2018-12-28 15:39:00+00:00,1.08E+18,541,7336,18687
595,"GEO Group, a private prison company that operates ICE detention centers, invested heavily in the Trump presidency. It's revenue raised to $2.3 billion last year. https://t.co/taKzrGqZzL",2018-12-28 15:37:43+00:00,1.08E+18,137,1875,1593
596,"Syria’s most powerful Kurdish militia has called on the Assad government to send its forces to protect against an attack by Turkey, the first sign of shifting political alliances since President Trump announced that he would withdraw American troops https://t.co/8vWbbVy7hj",2018-12-28 15:30:03+00:00,1.08E+18,210,1051,1110
597,"Trump’s VA failed to spend millions of dollars that were allocated for suicide prevention. Of the $6.2 million set aside for suicide prevention media outreach, only $57k—less than 1%—was actually used.

20 Vets complete suicide a day. Majority use a gun https://t.co/v9ShQKCGmT",2018-12-28 15:28:02+00:00,1.08E+18,321,3717,4014
598,"House Democrats — increasingly convinced they’re winning the shutdown fight with Trump — are plotting ways to reopen the government while denying Trump even a penny more for his border wall when they take power Jan. 3.
https://t.co/sRGzKVuMZH",2018-12-28 15:26:09+00:00,1.08E+18,87,334,1226
599,"Trump never called Laura Calderwood, but he used her slain daughter, Mollie Tibbetts, to rail against illegal immigration.

After Mollie's death, Laura took in the son of Mexican farm workers who fled when a coworker, Mollie's alleged killer, was arrested.
https://t.co/IBsxRe71lU",2018-12-28 15:25:04+00:00,1.08E+18,139,2524,5133
600,"The real reason Trump wants the government shutdown to continue into January: “The more the focus is on the wall, the more Pelosi is forced to focus on this fight instead of the investigations,” said one source close to the White House. https://t.co/tI2mphcQ30",2018-12-28 15:21:42+00:00,1.08E+18,705,1072,2035
601,"No, @realDonaldTrump isn't being ""forced"" to do anything so stupid. If he ""closes"" the southern border (whatever that would mean), it's his choice. What Charles Krauthammer wrote a decade ago holds with respect to President Trump: Decline is a choice.
https://t.co/cNOHN73We9",2018-12-28 15:18:11+00:00,1.08E+18,197,1050,4068
602,"BREAKING: Nancy Pelosi: Democratic House will end shutdown, show Trump how to ""govern responsibly""",2018-12-28 15:17:42+00:00,1.08E+18,313,2936,12573
603,"The FBI was with her.
The CIA was with her.
THE DOJ was with her.
The Media was with her.
Obama was with her.
Hollywood was with her.

Trump &amp; the people 
BEAT THEM ALL.

Can I get an AMEN? 🙌🏾",2018-12-28 15:13:12+00:00,1.08E+18,1282,2611,7937
604,"Wow.

The Trump administration is recommending that furloughed federal workers offer to perform maintenance work in lieu of rent during the shutdown.",2018-12-28 14:55:26+00:00,1.08E+18,176,813,1459
605,The Russians claim Mueller has a nude selfie of one of the indicted Russians. I would like to go on record as supporting a complete ban on all nude selfies of Trump and his surrogates being released to the public. No one needs to see that.,2018-12-28 14:55:10+00:00,1.08E+18,72,176,939
606,"Apparently Trump is unaware that our exports to Mexico cross the border. Mexico imported $234 billion worth of US goods in 2017. This represents 15.7 percent of the United States' overall exports. Only Canada buys more from the US.
https://t.co/QDVGAqIa7X",2018-12-28 14:50:05+00:00,1.08E+18,222,1433,2338
607,President Trump should construct the border wall out of Russian collusion. People can’t get over it.,2018-12-28 14:47:32+00:00,1.08E+18,115,296,1541
608,"47% blame Trump for the shutdown. 7% blame R's in Congress. Only 33% blame Democrats. And only 35% want Congress to fund the wall. 

Those are not numbers Republicans want to play shut down chicken with.
  
https://t.co/yItQxvXx2U",2018-12-28 14:39:22+00:00,1.08E+18,114,435,1463
